time,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2
6.500000,0.547335164268,-0.68959161558,-0.0337031935154,1.02642732733,0.0177875337998,1.20945156939,0.0946589555395
6.510000,0.547635330668,-0.689010165345,-0.032928801221,1.02688740492,0.0174787595399,1.20932458191,0.0947179118606
6.520000,0.547872335407,-0.68932149046,-0.0329418165283,1.0267284843,0.0173540225033,1.20884407921,0.0952604860259
6.530000,0.548475496445,-0.689470510693,-0.0337472222675,1.02630515337,0.0179552727599,1.20880755501,0.0949092963479
6.540000,0.548841144135,-0.689244000769,-0.033626461445,1.02677088912,0.0178672308412,1.2086168718,0.0947206484175
6.550000,0.549151718061,-0.689106652922,-0.0328456212775,1.02676677562,0.017572269553,1.20836399126,0.0949198320359
6.560000,0.549894903162,-0.689259375346,-0.0326970963224,1.0264044895,0.0176486956027,1.20849914165,0.0954928042496
6.570000,0.550268313867,-0.689031210561,-0.0334474154968,1.026650038,0.017739349065,1.20901244493,0.0958196024445
6.580000,0.55092769679,-0.688895116015,-0.033410263593,1.02696313044,0.0178736883363,1.20943224704,0.0953169894872
6.590000,0.551049863234,-0.689219652743,-0.0327009543963,1.02705186135,0.017100134336,1.20924633256,0.0951923952089
6.600000,0.551182297737,-0.689540404178,-0.0329952246169,1.02729827084,0.0169620283429,1.20914331137,0.0952079698355
6.610000,0.551681832207,-0.689859104785,-0.0332739122556,1.02776952955,0.0174200818379,1.20918330583,0.0947160266779
6.620000,0.55188286546,-0.69017463659,-0.0331839117451,1.02823659653,0.0177335420096,1.20908074155,0.0952863184978
6.630000,0.552464931882,-0.690183160231,-0.033396069709,1.02839326193,0.0180368137067,1.20913162663,0.0954599519759
6.640000,0.553116567146,-0.690043570723,-0.0333765903119,1.02824600706,0.0176497524533,1.20934496596,0.094716659853
6.650000,0.553689780941,-0.689893038586,-0.0331969647387,1.02832678874,0.0174228543202,1.20953340875,0.0947609662284
6.660000,0.554021172784,-0.689519446522,-0.0324793804303,1.02825212173,0.0175824305275,1.20912082684,0.0954871315921
6.670000,0.553815624504,-0.689527149902,-0.0323988590005,1.02825992237,0.0179710112816,1.20923800217,0.0955174945935
6.680000,0.554153707208,-0.689389267606,-0.0331450170842,1.02857036949,0.0178891223921,1.20874857787,0.0955476563742
6.690000,0.555258721622,-0.689872329139,-0.0327388707639,1.02849462076,0.0177380104696,1.20887700386,0.0955776182269
6.700000,0.555730089657,-0.690429089065,-0.0326435820557,1.02849681142,0.0180433580795,1.20907748619,0.0956073814364
6.710000,0.555368885083,-0.690595134024,-0.0325406700297,1.02849134699,0.0176575269988,1.20873471545,0.0956369472799
6.720000,0.555998723812,-0.690531352129,-0.0320621963668,1.02826614704,0.017742194013,1.20840318809,0.0956663170267
6.730000,0.556552383905,-0.690467996357,-0.0323582230813,1.02841858106,0.0180489870099,1.20860685646,0.0956954919388
6.740000,0.557332169618,-0.690404708586,-0.0331098778094,1.0281113054,0.0176651072606,1.20857922322,0.0957244933647
6.750000,0.558100383801,-0.690340972454,-0.0338387637713,1.02781494685,0.0172925153196,1.20855162403,0.0957533515946
6.760000,0.558857207123,-0.690276816999,-0.0345453905037,1.02752925382,0.0169309615215,1.20852406316,0.09578206607
6.770000,0.559602817377,-0.690212270485,-0.0352302574485,1.02725397977,0.0165802011151,1.20849654473,0.0958106362694
6.780000,0.560337389528,-0.690147360417,-0.0358938541394,1.02698888307,0.0162399941733,1.20846907278,0.0958390617078
6.790000,0.561061095758,-0.690082113559,-0.0365366603859,1.02673372694,0.0159101055032,1.2084416512,0.0958673419356
6.800000,0.561774105512,-0.690016555952,-0.0371591464543,1.02648827936,0.0155903045591,1.20841428375,0.0958954765379
6.810000,0.562476585537,-0.689950712925,-0.0377617732444,1.02625231296,0.0152803653561,1.20838697409,0.0959234651334
6.820000,0.563168699932,-0.689884609113,-0.038344992464,1.02602560494,0.0149800663861,1.20835972577,0.0959513073739
6.830000,0.563850610183,-0.689818268474,-0.0389092468004,1.025807937,0.0146891905343,1.20833254222,0.0959790029431
